_id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
679c3f9a153edc64d0d0eb0c,Female,30,1,37.0,0,< 1 Year,Yes,32624.0,152.0,276,0
679c3f9b153edc64d0d31be3,Female,40,1,46.0,0,1-2 Year,Yes,38254.0,152.0,216,0
679c3f9a153edc64d0d13c1a,Male,45,1,28.0,0,1-2 Year,Yes,28351.0,122.0,127,0
679c3f99153edc64d0cf7d17,Female,37,1,6.0,1,1-2 Year,No,27069.0,152.0,179,0
679c3f9a153edc64d0d19e8e,Male,34,1,47.0,0,1-2 Year,Yes,34671.0,152.0,211,1
679c3f9a153edc64d0d15e52,Male,67,1,28.0,0,> 2 Years,Yes,51691.0,26.0,49,1
679c3f9a153edc64d0d1c880,Male,26,1,11.0,1,< 1 Year,No,25706.0,152.0,131,0
679c3f9b153edc64d0d3dc53,Male,60,1,33.0,0,1-2 Year,Yes,29550.0,26.0,80,0
679c3f9a153edc64d0d15c4c,Male,23,1,15.0,1,< 1 Year,No,38692.0,152.0,122,0
679c3f9a153edc64d0d1ac20,Male,58,1,46.0,1,1-2 Year,No,27794.0,11.0,177,0
679c3f9b153edc64d0d45861,Male,55,1,8.0,0,> 2 Years,Yes,34441.0,124.0,135,0
679c3f99153edc64d0cf32de,Male,52,1,51.0,1,1-2 Year,No,49781.0,26.0,44,0
679c3f9a153edc64d0d111d0,Male,47,1,28.0,1,1-2 Year,No,50191.0,26.0,285,0
679c3f9a153edc64d0d09466,Female,51,1,28.0,0,1-2 Year,Yes,49456.0,26.0,101,0
679c3f99153edc64d0cf7eaa,Male,45,1,33.0,1,1-2 Year,No,31343.0,122.0,73,0
679c3f9b153edc64d0d345cf,Female,73,1,46.0,0,1-2 Year,Yes,27358.0,26.0,113,0
679c3f99153edc64d0d02ba7,Male,42,1,28.0,0,1-2 Year,Yes,42207.0,122.0,197,0
679c3f99153edc64d0cf40c5,Female,23,1,8.0,1,< 1 Year,No,31600.0,160.0,102,0
679c3f9b153edc64d0d481d6,Male,64,1,19.0,0,1-2 Year,Yes,44174.0,26.0,231,0
679c3f9b153edc64d0d3e22e,Male,44,1,28.0,1,1-2 Year,No,34177.0,122.0,77,0
679c3f9a153edc64d0d0446f,Female,23,1,41.0,1,< 1 Year,No,40094.0,151.0,16,0
679c3f9a153edc64d0d2238a,Female,23,1,15.0,1,< 1 Year,Yes,32803.0,152.0,186,0
679c3f99153edc64d0cf626f,Female,38,1,17.0,0,1-2 Year,Yes,36665.0,26.0,77,0
679c3f99153edc64d0d015f9,Female,26,1,6.0,1,< 1 Year,No,2630.0,152.0,99,0
679c3f99153edc64d0cffe9b,Female,41,1,15.0,1,1-2 Year,No,30862.0,26.0,14,0
679c3f99153edc64d0cf0e6e,Male,76,1,18.0,1,1-2 Year,No,41474.0,26.0,191,0
679c3f9a153edc64d0d18f41,Female,32,1,34.0,0,1-2 Year,Yes,37157.0,26.0,116,0
679c3f9a153edc64d0d1e939,Male,73,1,28.0,1,1-2 Year,No,62840.0,13.0,233,0
679c3f9b153edc64d0d3d4e8,Male,25,1,10.0,0,< 1 Year,Yes,42937.0,26.0,179,0
679c3f99153edc64d0cf58b1,Male,24,1,29.0,1,< 1 Year,No,41938.0,152.0,205,0
679c3f9a153edc64d0d05b12,Female,27,1,11.0,1,< 1 Year,No,27786.0,152.0,246,0
679c3f9b153edc64d0d3a32c,Female,21,1,8.0,1,< 1 Year,No,53168.0,152.0,208,0
679c3f9a153edc64d0d0f839,Male,22,1,36.0,0,< 1 Year,Yes,34720.0,152.0,285,0
679c3f99153edc64d0d0176e,Male,32,1,30.0,1,< 1 Year,No,31487.0,152.0,271,0
679c3f99153edc64d0d00522,Female,23,1,30.0,1,< 1 Year,No,38787.0,152.0,164,0
679c3f99153edc64d0cf4f7e,Female,30,1,29.0,1,< 1 Year,No,35363.0,152.0,121,0
679c3f9a153edc64d0d15956,Female,22,1,10.0,0,< 1 Year,Yes,37126.0,152.0,255,0
679c3f9a153edc64d0d2aa52,Female,26,1,21.0,1,< 1 Year,No,28656.0,152.0,289,0
679c3f9b153edc64d0d4c0e8,Male,34,1,28.0,0,1-2 Year,Yes,33984.0,124.0,216,1
679c3f9b153edc64d0d3a7db,Male,47,1,28.0,0,1-2 Year,Yes,36984.0,124.0,116,1
679c3f9b153edc64d0d419d7,Female,21,1,36.0,0,< 1 Year,Yes,2630.0,160.0,50,0
679c3f9a153edc64d0d24952,Female,25,1,28.0,0,< 1 Year,Yes,2630.0,156.0,41,1
679c3f9a153edc64d0d101c0,Male,38,1,35.0,0,1-2 Year,Yes,50256.0,26.0,148,1
679c3f99153edc64d0cfc85f,Female,78,1,33.0,1,1-2 Year,No,32078.0,124.0,208,0
679c3f9a153edc64d0d107b7,Female,24,1,47.0,1,< 1 Year,No,26851.0,152.0,22,0
679c3f9a153edc64d0d19bce,Female,39,1,29.0,1,1-2 Year,No,31011.0,26.0,213,0
679c3f99153edc64d0cfbfa9,Male,46,1,29.0,0,1-2 Year,Yes,2630.0,156.0,275,0
679c3f9a153edc64d0d2ffbf,Male,43,1,47.0,0,1-2 Year,Yes,41520.0,26.0,145,0
679c3f99153edc64d0cfb21d,Female,23,1,30.0,1,< 1 Year,No,29593.0,152.0,186,0
679c3f9a153edc64d0d25099,Female,24,1,8.0,1,< 1 Year,No,38730.0,152.0,128,0
679c3f9a153edc64d0d0833c,Male,27,1,11.0,1,< 1 Year,No,67664.0,152.0,156,0
679c3f99153edc64d0cf56a3,Male,37,1,28.0,0,1-2 Year,Yes,30965.0,122.0,58,0
679c3f9a153edc64d0d09b72,Male,34,1,46.0,1,1-2 Year,No,25003.0,26.0,130,0
679c3f9a153edc64d0d137a6,Male,59,1,11.0,0,1-2 Year,Yes,2630.0,61.0,227,1
679c3f9a153edc64d0d20b4c,Female,52,1,3.0,0,1-2 Year,Yes,33243.0,124.0,144,1
679c3f9b153edc64d0d40c43,Male,59,1,28.0,0,< 1 Year,No,2630.0,1.0,14,0
679c3f9b153edc64d0d433cc,Male,33,1,28.0,1,< 1 Year,No,45153.0,152.0,296,0
679c3f9a153edc64d0d22ee4,Male,37,1,28.0,0,1-2 Year,Yes,41024.0,13.0,278,0
679c3f9b153edc64d0d39c28,Male,28,1,46.0,1,< 1 Year,No,32996.0,152.0,178,0
679c3f99153edc64d0d03ff9,Female,22,1,34.0,1,< 1 Year,No,23654.0,152.0,273,0
679c3f9a153edc64d0d17e45,Female,48,1,28.0,1,1-2 Year,No,2630.0,26.0,254,0
679c3f9b153edc64d0d31979,Female,24,1,15.0,1,1-2 Year,Yes,31742.0,154.0,186,0
679c3f9a153edc64d0d1c53e,Male,58,1,46.0,0,1-2 Year,Yes,42754.0,11.0,298,1
679c3f99153edc64d0cf09ed,Female,64,1,44.0,0,1-2 Year,No,37503.0,124.0,53,0
679c3f9a153edc64d0d1c41f,Female,65,1,28.0,0,1-2 Year,Yes,50879.0,60.0,241,0
679c3f99153edc64d0cf7941,Male,25,1,5.0,0,< 1 Year,Yes,33730.0,152.0,278,0
679c3f9b153edc64d0d3896c,Female,29,1,45.0,1,< 1 Year,No,27796.0,152.0,143,0
679c3f99153edc64d0cfa61d,Male,62,1,8.0,0,1-2 Year,Yes,30802.0,124.0,161,0
679c3f9b153edc64d0d4c0cf,Male,20,1,8.0,1,< 1 Year,No,2630.0,160.0,56,0
679c3f9a153edc64d0d1bbc2,Male,46,1,28.0,0,1-2 Year,Yes,38640.0,124.0,60,0
679c3f9a153edc64d0d2c8b0,Female,52,1,28.0,0,1-2 Year,Yes,43872.0,124.0,231,0
679c3f9b153edc64d0d49ec7,Male,21,1,50.0,1,< 1 Year,No,33323.0,152.0,30,0
679c3f99153edc64d0cff5ea,Male,66,1,30.0,0,1-2 Year,Yes,41736.0,152.0,35,0
679c3f99153edc64d0cfd18e,Male,39,1,28.0,0,1-2 Year,Yes,33206.0,60.0,87,1
679c3f9a153edc64d0d26c7d,Male,21,1,7.0,0,< 1 Year,Yes,42094.0,160.0,179,0
679c3f9b153edc64d0d41ace,Female,23,1,13.0,0,< 1 Year,Yes,17907.0,26.0,110,0
679c3f9a153edc64d0d194a9,Male,56,1,0.0,0,> 2 Years,Yes,2630.0,30.0,11,0
679c3f9b153edc64d0d36cbe,Female,21,1,46.0,1,< 1 Year,No,25309.0,160.0,14,0
679c3f9a153edc64d0d23192,Female,57,1,28.0,0,1-2 Year,Yes,30756.0,124.0,102,0
679c3f9b153edc64d0d32756,Female,57,1,28.0,0,1-2 Year,Yes,48431.0,26.0,283,0
679c3f9a153edc64d0d0d0d9,Male,36,1,20.0,1,1-2 Year,No,2630.0,124.0,159,0
679c3f9a153edc64d0d2b9c6,Male,39,1,7.0,0,1-2 Year,No,2630.0,124.0,252,0
679c3f9b153edc64d0d3b986,Male,57,1,50.0,0,1-2 Year,Yes,46637.0,122.0,46,0
679c3f9a153edc64d0d1a4e6,Male,52,1,8.0,1,1-2 Year,Yes,34837.0,26.0,240,0
679c3f9a153edc64d0d2142d,Female,76,1,28.0,0,1-2 Year,Yes,51836.0,26.0,287,0
679c3f99153edc64d0d027f8,Female,22,1,44.0,1,< 1 Year,No,2630.0,152.0,273,0
679c3f9a153edc64d0d21e5f,Male,39,1,46.0,0,1-2 Year,Yes,22109.0,124.0,244,0
679c3f9a153edc64d0d1d812,Female,28,1,50.0,1,< 1 Year,No,45420.0,152.0,92,0
679c3f9b153edc64d0d3460c,Male,43,1,28.0,0,1-2 Year,Yes,37219.0,124.0,240,0
679c3f9b153edc64d0d35a94,Male,47,1,11.0,1,1-2 Year,No,2630.0,120.0,262,0
679c3f9a153edc64d0d28234,Male,47,1,28.0,1,1-2 Year,Yes,39726.0,122.0,79,0
679c3f99153edc64d0cfe844,Female,37,1,28.0,1,1-2 Year,No,37534.0,122.0,188,0
679c3f9b153edc64d0d3f77d,Male,25,1,7.0,1,< 1 Year,No,47872.0,152.0,210,0
679c3f9b153edc64d0d418e4,Male,60,1,29.0,1,1-2 Year,No,37150.0,26.0,200,0
679c3f9b153edc64d0d32e26,Male,49,1,28.0,0,1-2 Year,Yes,40270.0,26.0,116,1
679c3f9a153edc64d0d0665c,Female,35,1,28.0,0,1-2 Year,Yes,32884.0,124.0,173,1
679c3f9b153edc64d0d45716,Male,24,1,50.0,1,< 1 Year,No,48027.0,152.0,99,0
679c3f9b153edc64d0d427cc,Male,43,1,36.0,0,1-2 Year,Yes,68590.0,124.0,130,1
679c3f9a153edc64d0d1cb54,Male,29,1,46.0,1,< 1 Year,No,26797.0,152.0,272,0
679c3f9a153edc64d0d29ebb,Female,24,1,33.0,1,< 1 Year,No,34348.0,151.0,253,0
679c3f9a153edc64d0d1b324,Female,23,1,28.0,1,< 1 Year,No,100591.0,152.0,198,0
679c3f9a153edc64d0d1643a,Female,27,1,37.0,1,< 1 Year,No,26058.0,152.0,253,0
679c3f9b153edc64d0d49896,Female,45,1,8.0,0,1-2 Year,No,46784.0,26.0,96,0
679c3f9b153edc64d0d473c5,Female,34,1,8.0,0,1-2 Year,Yes,35251.0,152.0,296,0
679c3f99153edc64d0d00ca8,Male,45,1,50.0,0,1-2 Year,Yes,33230.0,25.0,269,0
679c3f9a153edc64d0d0ddbf,Male,43,1,29.0,0,1-2 Year,No,2630.0,26.0,269,0
679c3f9b153edc64d0d3464e,Female,47,1,28.0,0,1-2 Year,Yes,41911.0,26.0,44,1
679c3f9b153edc64d0d4239b,Female,21,1,39.0,0,< 1 Year,Yes,27490.0,122.0,23,1
679c3f99153edc64d0d021db,Female,49,1,28.0,0,1-2 Year,Yes,31012.0,124.0,214,1
679c3f9a153edc64d0d2b1e8,Female,24,1,27.0,1,< 1 Year,No,26475.0,151.0,208,0
679c3f9b153edc64d0d4716b,Male,23,1,36.0,1,< 1 Year,No,2630.0,152.0,101,0
679c3f9a153edc64d0d2b31b,Female,23,1,18.0,1,< 1 Year,No,28217.0,152.0,15,0
679c3f9b153edc64d0d39b5b,Male,22,1,15.0,0,1-2 Year,Yes,48337.0,124.0,255,0
679c3f9a153edc64d0d065a3,Male,22,1,46.0,1,< 1 Year,No,30874.0,26.0,83,0
679c3f9a153edc64d0d1192c,Male,23,1,21.0,1,< 1 Year,No,37494.0,152.0,256,0
679c3f9b153edc64d0d353dd,Female,23,1,37.0,0,< 1 Year,Yes,33583.0,152.0,284,0
679c3f9a153edc64d0d0bc4a,Male,45,1,28.0,0,1-2 Year,Yes,40904.0,124.0,21,0
679c3f9b153edc64d0d4051b,Male,24,1,8.0,1,< 1 Year,No,35427.0,152.0,21,0
679c3f9b153edc64d0d3de16,Female,49,1,28.0,0,1-2 Year,Yes,35694.0,124.0,112,0
679c3f9a153edc64d0d04d34,Male,27,1,28.0,0,1-2 Year,Yes,2630.0,163.0,168,0
679c3f99153edc64d0d03673,Male,69,1,19.0,0,1-2 Year,Yes,2630.0,156.0,212,0
679c3f99153edc64d0cfa3a1,Male,59,1,50.0,0,1-2 Year,Yes,2630.0,26.0,294,0
679c3f9a153edc64d0d28dae,Male,29,1,37.0,1,< 1 Year,No,39372.0,152.0,159,0
679c3f9a153edc64d0d29adc,Male,24,1,9.0,1,< 1 Year,No,48123.0,152.0,216,0
679c3f9b153edc64d0d46a8b,Male,37,1,50.0,1,1-2 Year,No,24513.0,8.0,191,0
679c3f9a153edc64d0d2c8bb,Female,78,0,15.0,0,1-2 Year,Yes,44387.0,14.0,125,0
679c3f9a153edc64d0d0cb15,Male,48,1,28.0,0,1-2 Year,Yes,50836.0,26.0,11,0
679c3f9a153edc64d0d048ff,Male,45,1,28.0,1,1-2 Year,No,31865.0,124.0,163,0
679c3f9a153edc64d0d2fc47,Male,25,1,21.0,1,< 1 Year,No,22422.0,152.0,192,0
679c3f99153edc64d0cf298c,Female,25,1,29.0,1,< 1 Year,No,32552.0,152.0,262,0
679c3f9b153edc64d0d40941,Female,31,1,26.0,0,< 1 Year,Yes,2630.0,160.0,57,0
679c3f99153edc64d0cf7afa,Male,43,1,41.0,0,1-2 Year,Yes,42979.0,124.0,228,0
679c3f99153edc64d0cfd4d7,Female,31,1,41.0,1,< 1 Year,No,92518.0,151.0,243,0
679c3f9b153edc64d0d3e2d4,Female,20,1,13.0,0,< 1 Year,Yes,24885.0,160.0,247,0
679c3f99153edc64d0cfc151,Male,23,1,18.0,1,< 1 Year,No,35245.0,152.0,39,0
679c3f9b153edc64d0d38eb7,Male,33,1,35.0,0,1-2 Year,No,36832.0,155.0,248,0
679c3f99153edc64d0cfc10d,Male,38,1,28.0,0,1-2 Year,Yes,44321.0,124.0,157,0
679c3f9a153edc64d0d15bd0,Female,24,1,49.0,1,< 1 Year,No,40640.0,152.0,199,0
679c3f9b153edc64d0d33669,Female,22,1,43.0,0,< 1 Year,Yes,29670.0,152.0,196,0
679c3f9a153edc64d0d1095a,Male,48,1,3.0,0,1-2 Year,Yes,2630.0,157.0,88,0
679c3f99153edc64d0cf90d7,Male,60,1,38.0,0,1-2 Year,Yes,2630.0,157.0,173,0
679c3f9a153edc64d0d20ccf,Male,23,1,15.0,0,< 1 Year,No,31359.0,151.0,46,0
679c3f9a153edc64d0d08800,Female,49,1,7.0,0,1-2 Year,Yes,46703.0,26.0,131,1
679c3f9a153edc64d0d06fab,Female,28,1,50.0,1,< 1 Year,No,35244.0,152.0,70,0
679c3f99153edc64d0cf809c,Female,47,1,48.0,0,1-2 Year,Yes,2630.0,15.0,218,0
679c3f9b153edc64d0d3bf4a,Female,25,1,47.0,1,< 1 Year,No,33334.0,152.0,40,0
679c3f9b153edc64d0d38700,Male,37,1,50.0,0,1-2 Year,Yes,43406.0,26.0,69,1
679c3f99153edc64d0cffa7f,Female,24,1,32.0,1,< 1 Year,No,29470.0,152.0,251,0
679c3f9b153edc64d0d3d6e0,Female,41,1,8.0,0,1-2 Year,Yes,2630.0,8.0,122,0
679c3f9a153edc64d0d1e856,Male,43,1,8.0,0,1-2 Year,Yes,38156.0,124.0,266,1
679c3f99153edc64d0d00887,Female,44,1,28.0,0,> 2 Years,Yes,50704.0,124.0,112,0
679c3f9a153edc64d0d2d085,Female,22,1,21.0,0,< 1 Year,No,29801.0,152.0,293,0
679c3f9b153edc64d0d328f3,Female,64,1,47.0,0,1-2 Year,Yes,32506.0,124.0,201,0
679c3f9b153edc64d0d32895,Female,26,1,4.0,1,< 1 Year,No,50080.0,152.0,184,0
679c3f9a153edc64d0d13e2a,Female,20,1,43.0,0,< 1 Year,Yes,25609.0,160.0,297,0
679c3f9a153edc64d0d1c7c9,Male,22,1,21.0,0,< 1 Year,Yes,25080.0,124.0,69,1
679c3f9b153edc64d0d381ff,Male,21,1,41.0,1,< 1 Year,No,21052.0,160.0,150,0
679c3f9a153edc64d0d2b413,Female,75,1,28.0,1,1-2 Year,Yes,60208.0,147.0,39,0
679c3f9b153edc64d0d3f203,Male,29,1,28.0,1,< 1 Year,No,2630.0,160.0,176,0
679c3f9a153edc64d0d29e77,Male,22,1,15.0,0,< 1 Year,Yes,34727.0,152.0,100,0
679c3f9a153edc64d0d29c9b,Female,57,1,37.0,0,1-2 Year,No,2630.0,128.0,13,0
679c3f9a153edc64d0d0555b,Male,32,1,50.0,1,< 1 Year,No,24165.0,152.0,121,0
679c3f9b153edc64d0d44cc3,Female,53,1,50.0,0,1-2 Year,Yes,28443.0,25.0,120,0
679c3f99153edc64d0cf4c15,Female,24,1,25.0,1,< 1 Year,Yes,29015.0,152.0,290,0
679c3f99153edc64d0d03dbe,Female,72,1,28.0,0,1-2 Year,No,68083.0,152.0,207,0
679c3f9a153edc64d0d17301,Female,51,1,28.0,0,1-2 Year,Yes,77843.0,122.0,28,0
679c3f9a153edc64d0d25b62,Male,24,1,29.0,1,< 1 Year,No,19316.0,152.0,165,0
679c3f9b153edc64d0d49aac,Male,26,1,41.0,0,< 1 Year,No,35755.0,152.0,91,0
679c3f99153edc64d0d0368d,Female,21,1,11.0,1,< 1 Year,No,28955.0,160.0,13,0
679c3f9a153edc64d0d2345b,Male,45,1,46.0,0,1-2 Year,Yes,47296.0,26.0,53,0
679c3f9a153edc64d0d17c91,Male,21,1,10.0,1,< 1 Year,No,23189.0,152.0,238,0
679c3f9b153edc64d0d41497,Male,35,1,13.0,0,1-2 Year,Yes,31188.0,152.0,72,0
679c3f9b153edc64d0d3bd2d,Female,66,1,30.0,1,1-2 Year,No,25422.0,152.0,223,0
679c3f99153edc64d0cf19e0,Female,40,1,11.0,1,1-2 Year,No,23539.0,124.0,294,0
679c3f9b153edc64d0d4a9cb,Male,48,1,28.0,0,1-2 Year,Yes,37893.0,26.0,111,0
679c3f9a153edc64d0d0fc81,Male,47,1,3.0,0,1-2 Year,Yes,27660.0,124.0,205,1
679c3f9a153edc64d0d1541c,Male,26,1,28.0,0,< 1 Year,Yes,50053.0,152.0,261,0
679c3f9a153edc64d0d05b92,Male,29,1,28.0,1,< 1 Year,No,43307.0,152.0,172,0
679c3f9b153edc64d0d33ccf,Male,51,1,28.0,0,1-2 Year,Yes,32085.0,124.0,272,0
679c3f9a153edc64d0d27845,Female,70,0,10.0,0,1-2 Year,No,2630.0,124.0,237,0
679c3f9b153edc64d0d473a2,Male,21,1,3.0,1,< 1 Year,No,20534.0,160.0,227,0
679c3f9a153edc64d0d29eb4,Female,59,1,8.0,0,1-2 Year,Yes,45919.0,124.0,275,1
679c3f9a153edc64d0d1afbb,Male,21,1,13.0,0,< 1 Year,Yes,32342.0,152.0,130,0
679c3f9b153edc64d0d42f97,Male,45,1,28.0,0,1-2 Year,Yes,31302.0,26.0,208,1
679c3f99153edc64d0cf278b,Male,68,1,28.0,1,1-2 Year,No,43659.0,26.0,29,0
679c3f99153edc64d0cf45d2,Male,36,1,46.0,1,1-2 Year,Yes,2630.0,26.0,90,0
679c3f9a153edc64d0d1e925,Female,22,1,46.0,1,< 1 Year,No,33580.0,152.0,104,0
679c3f9a153edc64d0d2d176,Male,32,1,28.0,0,1-2 Year,No,39842.0,156.0,208,0
679c3f9a153edc64d0d0cb7c,Female,70,1,28.0,0,1-2 Year,Yes,46057.0,26.0,48,1
679c3f9b153edc64d0d3c412,Female,64,1,41.0,1,1-2 Year,No,19858.0,152.0,92,0
679c3f9b153edc64d0d3fd97,Male,25,1,36.0,1,< 1 Year,No,55929.0,152.0,154,0
679c3f99153edc64d0d0085c,Female,68,1,28.0,0,1-2 Year,Yes,41176.0,26.0,53,0
679c3f9b153edc64d0d38860,Male,27,1,50.0,1,< 1 Year,No,27522.0,152.0,29,0
679c3f99153edc64d0cf7278,Female,21,1,39.0,0,< 1 Year,Yes,35335.0,152.0,141,0
679c3f99153edc64d0cfdb84,Male,23,1,12.0,1,< 1 Year,No,53324.0,152.0,124,0
679c3f9a153edc64d0d22b1f,Female,22,1,47.0,0,< 1 Year,Yes,37488.0,152.0,152,0
679c3f99153edc64d0cf9975,Male,28,1,5.0,0,< 1 Year,Yes,2630.0,156.0,106,1
679c3f99153edc64d0cf981b,Female,68,1,28.0,0,1-2 Year,Yes,62343.0,122.0,265,0
679c3f99153edc64d0d02f03,Female,22,1,3.0,1,< 1 Year,No,24622.0,152.0,186,0
679c3f9b153edc64d0d4c434,Female,54,1,28.0,0,1-2 Year,Yes,77749.0,26.0,182,0
679c3f99153edc64d0cfcae7,Female,34,1,28.0,1,1-2 Year,No,41789.0,122.0,68,0
679c3f99153edc64d0d00c54,Male,36,1,41.0,0,1-2 Year,Yes,2630.0,156.0,119,0
679c3f99153edc64d0cfd5a2,Male,53,1,37.0,1,1-2 Year,No,36386.0,124.0,274,0
679c3f9a153edc64d0d18882,Female,74,1,41.0,0,1-2 Year,Yes,2630.0,136.0,181,0
679c3f9b153edc64d0d32277,Female,62,1,48.0,0,> 2 Years,Yes,2630.0,124.0,146,0
679c3f9a153edc64d0d0de42,Female,59,1,28.0,0,1-2 Year,Yes,27417.0,152.0,167,0
679c3f9b153edc64d0d33f7a,Male,55,1,28.0,1,1-2 Year,No,2630.0,26.0,170,0
679c3f9a153edc64d0d217e0,Male,36,1,28.0,0,1-2 Year,Yes,27244.0,124.0,279,0
679c3f9a153edc64d0d176cf,Male,21,1,11.0,1,< 1 Year,No,22693.0,152.0,291,0
679c3f99153edc64d0cf98a8,Female,23,1,30.0,1,< 1 Year,No,28205.0,152.0,253,0
679c3f9a153edc64d0d0ef2d,Male,53,1,28.0,1,1-2 Year,No,2630.0,26.0,41,0
679c3f9a153edc64d0d1be25,Female,38,1,28.0,0,1-2 Year,Yes,49273.0,124.0,158,1
679c3f9b153edc64d0d360c8,Female,24,1,2.0,1,< 1 Year,No,26131.0,151.0,188,0
679c3f99153edc64d0cf8712,Male,44,1,22.0,1,1-2 Year,No,29530.0,124.0,10,0
679c3f9a153edc64d0d0999e,Male,57,1,48.0,0,1-2 Year,Yes,2630.0,124.0,131,0
679c3f9a153edc64d0d0910e,Female,27,1,41.0,1,< 1 Year,No,32516.0,152.0,167,0
679c3f9b153edc64d0d33c07,Female,21,1,8.0,1,< 1 Year,No,33647.0,160.0,96,0
679c3f9a153edc64d0d2a084,Male,49,1,28.0,0,1-2 Year,Yes,31570.0,124.0,198,0
679c3f99153edc64d0cf13df,Female,43,1,28.0,0,1-2 Year,Yes,50055.0,124.0,35,1
679c3f9a153edc64d0d2c273,Male,26,1,12.0,1,< 1 Year,No,2630.0,160.0,188,0
679c3f9a153edc64d0d19f5f,Female,36,1,28.0,0,1-2 Year,Yes,33738.0,122.0,84,0
679c3f9b153edc64d0d4678b,Male,22,1,3.0,0,< 1 Year,Yes,23317.0,152.0,223,0
679c3f9a153edc64d0d074d9,Male,48,1,8.0,1,1-2 Year,Yes,40337.0,7.0,115,0
679c3f9b153edc64d0d39c98,Female,24,1,45.0,0,< 1 Year,Yes,29517.0,152.0,129,0
679c3f99153edc64d0cf6c0c,Male,38,1,8.0,0,1-2 Year,Yes,58035.0,124.0,290,0
679c3f9a153edc64d0d130a4,Female,42,1,31.0,0,1-2 Year,Yes,2630.0,26.0,59,1
679c3f9a153edc64d0d103b6,Male,77,1,28.0,0,1-2 Year,Yes,31857.0,54.0,27,0
679c3f99153edc64d0d00d43,Male,68,1,8.0,0,1-2 Year,Yes,2630.0,156.0,54,0
679c3f9a153edc64d0d05dfe,Male,52,1,40.0,0,1-2 Year,Yes,41790.0,124.0,45,1
679c3f99153edc64d0cfaaf2,Female,22,1,15.0,0,< 1 Year,Yes,24761.0,152.0,132,0
679c3f9a153edc64d0d10a77,Female,25,1,28.0,1,< 1 Year,No,29499.0,152.0,137,0
679c3f9a153edc64d0d1b255,Male,71,1,0.0,0,1-2 Year,Yes,2630.0,26.0,93,0
679c3f9a153edc64d0d07794,Female,23,1,8.0,1,< 1 Year,No,35937.0,152.0,164,0
679c3f99153edc64d0cf55f8,Female,27,1,41.0,1,< 1 Year,No,36324.0,152.0,59,0
679c3f9b153edc64d0d33751,Male,31,1,46.0,0,< 1 Year,Yes,28342.0,152.0,71,0
679c3f9a153edc64d0d2c1e5,Male,37,1,12.0,0,> 2 Years,Yes,71434.0,26.0,93,0
679c3f9a153edc64d0d1887f,Male,62,1,28.0,0,1-2 Year,Yes,35777.0,26.0,120,0
679c3f9b153edc64d0d3fdba,Male,72,1,28.0,0,1-2 Year,No,37200.0,124.0,111,0
679c3f9b153edc64d0d39631,Male,41,1,11.0,1,1-2 Year,No,27139.0,124.0,292,0
679c3f99153edc64d0d0276a,Female,26,1,28.0,1,< 1 Year,No,28251.0,152.0,60,0
679c3f9b153edc64d0d34622,Male,25,1,11.0,1,< 1 Year,No,38940.0,152.0,152,0
679c3f99153edc64d0cf2809,Female,24,1,29.0,1,< 1 Year,No,42771.0,152.0,105,0
679c3f9a153edc64d0d18bf4,Female,24,1,34.0,0,< 1 Year,No,34025.0,152.0,279,0
679c3f9b153edc64d0d36f5c,Female,29,1,35.0,1,< 1 Year,No,2630.0,152.0,245,0
679c3f9a153edc64d0d18853,Male,26,1,2.0,1,< 1 Year,No,36523.0,152.0,194,0
679c3f9b153edc64d0d3adde,Male,76,1,3.0,1,1-2 Year,Yes,30012.0,30.0,155,0
679c3f9b153edc64d0d34a51,Male,47,1,29.0,0,1-2 Year,Yes,26873.0,26.0,168,0
679c3f99153edc64d0cf789d,Male,45,1,45.0,0,1-2 Year,Yes,25256.0,26.0,77,1
679c3f9a153edc64d0d0ac3c,Male,56,1,8.0,0,> 2 Years,Yes,2630.0,26.0,149,1
679c3f9a153edc64d0d0c253,Male,33,1,8.0,0,1-2 Year,Yes,2630.0,163.0,62,0
679c3f9b153edc64d0d33302,Female,48,1,5.0,1,1-2 Year,No,27726.0,26.0,98,0
679c3f9a153edc64d0d08cad,Female,27,1,32.0,1,< 1 Year,No,28331.0,152.0,109,0
679c3f9a153edc64d0d187df,Female,73,1,46.0,1,1-2 Year,No,2630.0,152.0,276,0
679c3f9b153edc64d0d4bc44,Male,56,1,15.0,1,1-2 Year,No,35941.0,124.0,65,0
679c3f99153edc64d0cfd235,Male,34,1,2.0,0,1-2 Year,Yes,39215.0,122.0,38,0
679c3f99153edc64d0cf4a64,Female,26,1,28.0,1,< 1 Year,No,48165.0,152.0,46,0
679c3f9a153edc64d0d2e48a,Male,49,1,8.0,0,1-2 Year,Yes,2630.0,124.0,87,0
679c3f9b153edc64d0d419e0,Female,53,1,28.0,0,1-2 Year,Yes,32891.0,26.0,157,0
679c3f99153edc64d0d00557,Female,74,1,28.0,0,> 2 Years,Yes,2630.0,156.0,156,0
679c3f99153edc64d0cf7fce,Female,25,1,17.0,1,< 1 Year,No,2630.0,152.0,290,0
679c3f99153edc64d0d01cd5,Male,37,1,3.0,1,1-2 Year,No,26444.0,152.0,88,0
